CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15608308,Schmitt,523,France,Male,36,4,190384.47,2,1,1,45020.87,0
15608309,Thibault,780,Germany,Male,22,6,77692.94,1,1,1,2246.77,0
15608310,Rousseau,752,Germany,Male,33,9,126566.9,1,1,1,172476.52,0
15608311,Petrov,610,France,Male,44,8,131370.44,1,0,1,118970.6,0
15608312,Marchetti,530,France,Female,23,6,132294.38,3,1,0,111178.25,1
15608313,Winters,563,France,Male,53,1,143037.66,3,0,0,188637.13,1
15608314,Okafor,608,France,Male,43,8,134980.65,1,1,1,108606.87,0
15608315,Lindqvist,767,Spain,Female,42,3,112958.9,1,1,1,14835.49,0
15608316,Thibault,774,Germany,Male,39,4,14919.61,2,0,0,28107.41,1
15608317,Kessler,666,Germany,Female,27,7,155208.59,2,0,1,134880.81,0
15608318,Dubois,712,France,Male,32,9,3000.0,1,1,1,141191.01,0
15608319,Dubois,630,France,Male,42,7,50314.7,2,1,1,200000.0,0
15608320,Osei,566,France,Female,32,3,76765.63,2,1,1,104793.61,0
15608321,Voss,506,Spain,Female,40,4,157159.6,1,1,1,200000.0,0
15608322,Dubois,681,France,Female,29,3,100888.89,1,1,1,37691.16,0
15608323,Kessler,736,Germany,Male,43,5,0.0,1,1,1,60198.04,0
15608324,Thibault,601,Germany,Male,44,8,42660.19,1,1,1,39920.6,0
15608325,Rousseau,764,France,Female,22,10,0.0,2,1,0,115674.71,1
15608326,Hallgren,613,Spain,Male,39,4,0.0,1,1,0,172637.61,0
15608327,Rousseau,658,Spain,Female,23,3,0.0,1,0,1,93475.85,0
15608328,Odom,629,Germany,Male,20,9,80368.57,1,1,1,49267.68,1
15608329,Kowalski,769,France,Male,32,1,0.0,3,1,1,139907.22,0
15608330,Laurent,697,France,Male,67,4,164289.06,2,0,1,96377.6,0
15608331,Mendez,644,Spain,Female,46,10,123922.53,2,1,0,140943.56,1
15608332,Fairweather,657,France,Male,53,9,96437.84,1,1,1,98643.49,0
15608333,Hargrove,536,Spain,Female,45,8,0.0,2,1,0,98379.16,0
15608334,Kowalski,436,France,Male,41,9,175637.89,1,1,1,200000.0,1
15608335,Kessler,599,Spain,Male,48,2,79662.82,3,0,1,43321.13,1
15608336,Thibault,631,Germany,Male,32,0,0.0,2,1,1,127722.06,0
15608337,Voss,701,France,Female,43,9,90426.75,1,1,1,145122.15,0
15608338,Falk,634,France,Female,51,5,25275.18,1,1,1,164419.75,0
15608339,Lindqvist,605,Spain,Male,46,2,172546.69,2,0,0,40719.54,1
15608340,Castellano,367,France,Male,51,5,82829.42,1,1,1,126273.48,0
15608341,Fontaine,701,Spain,Female,40,9,97532.71,1,1,1,76176.33,0
15608342,Marceau,670,Spain,Male,56,5,0.0,1,0,1,99195.62,0
15608343,Duarte,728,France,Female,36,6,85020.0,3,1,0,78216.34,1
15608344,Odom,653,Germany,Female,60,5,175303.54,2,0,1,73086.29,0
15608345,Kowalski,760,Spain,Male,44,5,24590.99,1,1,0,192368.77,1
15608346,Thibault,597,Spain,Female,35,10,0.0,2,1,0,161484.77,0
15608347,Lindqvist,646,France,Female,26,10,0.0,1,1,1,22979.16,0
15608348,Hallgren,673,France,Male,30,4,33030.12,1,1,0,86937.14,0
15608349,Girard,713,France,Male,29,8,0.0,1,1,1,95328.48,0
15608350,Petrov,690,Germany,Male,38,7,0.0,1,0,1,180848.51,0
15608351,Fairweather,696,Germany,Female,26,1,64001.96,1,1,1,35893.59,1
15608352,Rousseau,676,Germany,Female,52,9,131150.27,3,1,0,62504.49,1
15608353,Voss,632,France,Male,40,7,74733.27,1,0,1,59061.27,0
15608354,Laurent,737,Spain,Male,39,9,31028.17,2,1,0,1000.0,0
15608355,Osei,489,Germany,Male,27,8,160490.41,3,0,1,1000.0,1
15608356,Balogh,590,Spain,Male,31,10,126719.79,1,1,0,115835.58,0
15608357,Mendez,803,France,Male,18,5,0.0,1,1,0,57855.26,1
15608358,Sorensen,585,Germany,Male,55,0,0.0,2,1,1,113876.07,0
15608359,Bergstrom,642,France,Male,24,3,0.0,2,1,1,8039.15,0
15608360,Odom,783,France,Female,25,1,0.0,2,1,1,34829.95,0
15608361,Abubakar,638,Germany,Female,53,2,0.0,1,1,1,75651.17,0
15608362,Castellano,570,France,Male,42,6,179021.07,3,1,0,14621.91,0
15608363,Castellano,765,France,Female,40,10,0.0,1,1,1,82703.59,0
15608364,Odom,622,Spain,Male,42,8,181458.0,1,1,1,81870.92,0
15608365,Lindqvist,629,Germany,Male,48,4,0.0,2,1,0,76852.23,0
15608366,Okafor,460,France,Female,40,5,123742.04,1,1,0,21024.1,0
15608367,Okafor,638,Germany,Male,23,5,0.0,2,0,1,167402.58,0
15608368,Falk,716,France,Male,46,4,0.0,1,1,1,30231.96,0
15608369,Iyer,609,France,Male,43,6,163050.04,2,1,0,89561.17,1
15608370,Osei,527,France,Female,50,10,116060.93,1,1,1,89897.45,0
15608371,Whitfield,604,Spain,Male,26,1,0.0,2,0,0,101534.59,1
15608372,Whitfield,591,France,Female,31,3,162975.3,2,1,0,20094.35,1
15608373,Rousseau,626,France,Male,42,0,52087.88,2,0,0,115339.83,0
15608374,Duarte,600,Spain,Male,29,9,87754.82,1,0,0,59405.99,0
15608375,Hallgren,810,Spain,Male,18,2,145666.74,1,1,0,130162.04,1
15608376,Kowalski,679,Spain,Female,41,7,35652.68,1,0,1,151633.47,0
15608377,Bergstrom,483,Germany,Male,48,0,0.0,2,1,0,102426.87,1
15608378,Okonkwo,657,France,Female,37,5,0.0,3,1,0,66800.49,1
15608379,Novak,646,France,Female,44,9,0.0,1,1,1,191835.82,0
15608380,Novak,765,France,Male,43,10,65768.15,3,1,1,123433.13,0
15608381,Marceau,635,Spain,Male,39,1,0.0,2,1,1,54781.54,1
15608382,Osei,632,France,Male,40,7,0.0,1,1,0,34087.6,0
15608383,Castellano,829,France,Female,52,2,0.0,2,0,1,121423.16,1
15608384,Bergstrom,547,France,Female,29,8,37322.82,1,1,0,80555.34,0
15608385,Hargrove,727,France,Male,46,5,96765.92,1,1,1,36256.84,0
15608386,Hallgren,656,Germany,Female,26,8,48022.29,2,1,1,104461.01,1
15608387,Laurent,602,Spain,Male,30,9,171668.87,1,1,0,27613.67,1
15608388,Laurent,588,France,Female,51,3,73280.4,2,1,0,104461.65,0
15608389,Abubakar,780,Spain,Female,26,0,0.0,2,1,1,115113.67,0
15608390,Whitfield,695,Spain,Male,36,3,0.0,2,1,0,50755.74,0
15608391,Odom,708,France,Male,63,2,74677.23,1,0,1,119004.2,0
15608392,Whitfield,735,France,Male,49,1,0.0,1,0,1,55768.77,0
15608393,Rousseau,683,Spain,Female,31,7,0.0,1,1,1,97446.56,0
15608394,Adeyemi,548,France,Male,33,9,15386.47,1,0,1,9790.22,0
15608395,Kowalski,499,Spain,Female,37,5,179089.61,1,0,1,104230.37,0
15608396,Okafor,798,Spain,Male,52,5,105165.97,2,0,0,160418.72,0
15608397,Whitfield,670,Germany,Male,28,6,38292.16,1,1,0,12900.54,1
15608398,Duarte,658,Germany,Female,28,9,98767.91,2,1,1,141244.92,0
15608399,Lindqvist,823,Germany,Male,46,0,140889.85,2,1,1,66678.69,0
15608400,Laurent,548,Spain,Female,21,5,71146.85,3,1,1,150609.08,1
15608401,Aoki,408,France,Male,29,9,0.0,1,1,1,199015.8,0
15608402,Delacroix,476,Spain,Male,38,1,105831.79,1,1,1,104452.16,0
15608403,Sorensen,599,Germany,Male,38,6,0.0,2,1,0,130660.58,0
15608404,Thibault,661,Germany,Male,25,0,123652.23,3,0,1,120695.23,0
15608405,Balogh,784,Germany,Female,42,9,0.0,2,1,1,154835.8,1
15608406,Falk,731,France,Male,44,7,159836.12,1,1,0,86635.05,1
15608407,Voss,404,Spain,Male,32,10,191147.29,2,1,0,137910.08,0
15608408,Aoki,850,Germany,Male,55,3,3000.0,2,1,0,59120.64,1
15608409,Petrov,611,Spain,Female,42,8,0.0,1,1,0,164108.66,1
15608410,Rousseau,768,Spain,Female,28,8,0.0,1,1,0,38645.89,0
15608411,Renner,702,Spain,Female,55,0,125852.8,2,1,1,72828.79,0
15608412,Osei,651,Spain,Female,33,8,34557.68,1,1,1,62994.02,1
15608413,Dubois,627,France,Male,40,7,72890.88,2,1,1,121668.37,0
15608414,Fairweather,543,France,Male,34,6,0.0,3,0,0,143768.91,1
15608415,Winters,526,Germany,Male,45,6,94296.68,1,1,0,130405.84,1
15608416,Petrov,634,Germany,Male,34,8,122516.25,3,0,0,69244.42,1
15608417,Rousseau,517,Germany,Female,34,1,201541.56,2,1,1,183822.74,1
15608418,Hargrove,808,France,Female,37,4,116708.97,2,1,0,166920.0,0
15608419,Petrov,659,France,Male,33,2,151368.84,2,1,1,115169.88,0
15608420,Voss,850,France,Female,49,9,0.0,1,0,0,64766.6,0
15608421,Petrov,608,Germany,Male,26,1,95203.07,2,1,0,22097.97,1
15608422,Voss,593,Spain,Female,38,0,92345.78,1,1,0,140061.59,0
15608423,Renner,707,Germany,Male,39,10,171080.42,1,1,1,81935.43,1
15608424,Thibault,625,France,Female,37,4,111597.16,2,1,1,154825.12,0
15608425,Castellano,743,Spain,Male,48,8,61557.68,2,1,1,159044.8,0
15608426,Mendez,788,Germany,Female,23,2,166115.87,1,0,0,74446.06,1
15608427,Odom,756,France,Female,44,7,3000.0,1,0,1,100596.23,0
15608428,Fairweather,781,Germany,Male,26,10,190914.63,1,1,0,98233.36,1
15608429,Nakamura,728,Spain,Male,33,8,0.0,2,1,0,183086.27,0
15608430,Aoki,597,France,Female,25,3,0.0,1,1,1,78743.71,1
15608431,Castellano,759,France,Female,35,6,116151.29,1,0,1,137296.32,1
15608432,Marchetti,717,Germany,Male,33,9,178534.46,2,1,0,103957.91,0
15608433,Okafor,591,Spain,Female,55,9,0.0,1,1,1,188815.0,0
15608434,Hargrove,603,Germany,Female,41,3,110865.68,2,1,1,61764.17,1
15608435,Lindqvist,641,Germany,Female,43,2,0.0,2,0,1,40018.89,0
15608436,Girard,757,France,Male,27,4,76318.46,2,0,1,1000.0,0
15608437,Marchetti,661,Germany,Female,46,2,144103.44,1,1,0,109410.85,1
15608438,Rousseau,649,Germany,Male,55,7,0.0,2,1,0,113611.34,0
15608439,Marceau,635,France,Male,47,6,0.0,1,0,0,87449.93,1
15608440,Falk,616,Germany,Female,25,5,71258.23,2,1,1,152116.69,0
15608441,Fairweather,538,France,Male,34,8,54306.16,1,1,1,187347.49,1
15608442,Sorensen,726,France,Male,40,2,126989.12,1,0,1,55308.11,0
15608443,Reyes,552,France,Female,33,9,107729.17,3,1,0,86805.37,1
15608444,Fontaine,656,Germany,Female,64,6,52073.92,2,1,0,2644.39,0
15608445,Okafor,611,France,Male,34,10,0.0,2,0,0,103348.82,1
15608446,Novak,724,France,Male,38,6,147238.39,1,1,1,63274.57,0
15608447,Osei,617,Spain,Male,32,8,45988.06,2,1,1,75187.87,0
15608448,Mendez,553,France,Male,41,2,0.0,1,1,1,91085.0,0
15608449,Sorensen,745,Germany,Male,53,2,75587.19,2,1,1,127558.07,0
15608450,Hallgren,571,Germany,Male,40,6,76614.55,2,1,0,84161.19,0
15608451,Castellano,665,France,Female,36,2,0.0,2,1,0,200000.0,0
15608452,Delacroix,772,France,Female,28,0,84239.43,1,1,0,93173.61,1
15608453,Castellano,580,Germany,Female,51,4,0.0,2,1,0,17083.72,1
15608454,Kowalski,640,France,Female,37,2,0.0,1,1,0,55612.56,0
15608455,Kessler,609,France,Female,37,7,0.0,2,1,1,133326.31,0
15608456,Delacroix,663,Germany,Female,18,6,0.0,1,1,1,135862.38,0
15608457,Schmitt,643,Germany,Male,37,5,112160.39,2,1,0,96863.45,1
15608458,Hallgren,738,Spain,Female,34,9,3000.0,1,1,1,97080.63,0
15608459,Kessler,590,Spain,Male,20,0,57128.76,1,1,1,107993.4,0
15608460,Balogh,772,Germany,Male,49,8,103628.9,4,1,1,135389.78,0
15608461,Dubois,804,Spain,Male,33,5,13521.92,1,0,1,95062.8,1
15608462,Girard,675,Spain,Male,58,7,0.0,2,1,1,24898.22,0
15608463,Whitfield,574,Germany,Male,53,8,50264.92,2,1,1,56107.11,0
15608464,Hargrove,646,Spain,Female,31,3,128866.0,2,1,0,62973.84,0
15608465,Winters,638,Spain,Male,52,2,135861.3,1,1,1,29113.15,0
15608466,Weiss,820,France,Male,55,8,50821.22,1,1,0,26405.36,0
15608467,Falk,640,Spain,Male,33,6,101932.3,1,1,0,115279.47,0
15608468,Hargrove,783,Spain,Female,28,2,133184.79,2,1,1,93337.62,0
15608469,Marchetti,661,France,Male,18,2,178254.02,1,0,0,135316.26,1
15608470,Castellano,654,France,Male,42,9,176308.67,1,1,0,196021.41,1
15608471,Duarte,616,Germany,Female,29,6,157564.26,1,1,1,139733.23,0
15608472,Castellano,625,France,Female,43,10,85036.02,2,0,1,134431.62,1
15608473,Balogh,735,France,Male,33,7,0.0,2,1,0,10800.55,0
15608474,Hallgren,580,France,Female,31,2,115563.64,2,1,1,128945.65,0
15608475,Okafor,742,France,Male,33,2,101170.77,2,1,0,93697.59,0
15608476,Iyer,788,Germany,Female,25,10,0.0,1,1,1,163189.2,0
15608477,Castellano,593,France,Female,33,8,184054.63,1,1,1,23959.49,0
15608478,Girard,766,France,Female,31,6,0.0,2,1,0,146117.27,0
15608479,Girard,751,Germany,Male,38,7,155500.76,1,1,1,62457.54,0
15608480,Kowalski,733,France,Female,40,4,145024.63,1,1,0,38320.87,0
15608481,Petrov,589,France,Male,28,3,0.0,2,1,0,200000.0,0
15608482,Hallgren,639,Germany,Male,50,9,37047.06,1,1,0,100462.63,0
15608483,Schmitt,638,Spain,Female,37,9,0.0,2,1,1,89794.85,0
15608484,Balogh,850,Germany,Female,54,9,146320.77,2,1,1,65411.59,0
15608485,Iyer,649,Germany,Male,41,8,126483.6,1,1,1,78049.68,0
15608486,Marchetti,632,Germany,Female,39,9,219621.87,1,1,0,73179.95,1
15608487,Winters,540,France,Male,33,5,83686.85,1,0,1,82140.67,0
15608488,Girard,557,Germany,Female,45,3,0.0,1,1,1,87808.5,0
15608489,Petrov,584,Spain,Male,39,0,122333.67,2,1,1,81485.19,0
15608490,Kowalski,685,France,Male,47,3,87138.79,2,1,1,34483.59,0
15608491,Thibault,513,Germany,Female,55,4,0.0,1,1,1,96958.17,0
15608492,Voss,586,France,Male,31,0,0.0,1,1,1,111440.59,0
15608493,Hargrove,471,Germany,Female,45,3,79625.67,1,1,1,140616.08,0
15608494,Novak,785,Spain,Male,44,10,0.0,1,1,0,158485.34,0
15608495,Adeyemi,660,Spain,Female,43,2,140878.5,1,1,0,77429.4,0
15608496,Petrov,680,France,Male,34,4,46011.75,1,0,1,115625.47,0
15608497,Delacroix,545,Germany,Female,34,7,107904.0,2,1,1,138754.97,0
15608498,Schmitt,761,Spain,Female,33,9,0.0,1,1,0,64036.02,0
15608499,Marceau,794,France,Female,32,10,0.0,1,1,0,108380.04,1
15608500,Abubakar,656,France,Male,30,8,0.0,1,1,1,115158.49,0
15608501,Nakamura,604,Germany,Female,37,1,104007.13,1,1,0,1000.0,1
15608502,Kessler,703,France,Female,31,1,0.0,1,1,1,95742.7,0
15608503,Thibault,721,Spain,Male,43,8,110240.74,3,0,0,104048.94,0
15608504,Whitfield,734,Spain,Female,39,9,0.0,2,1,1,56607.57,1
15608505,Bergstrom,714,France,Female,40,6,0.0,1,1,0,149861.06,0
15608506,Aoki,743,Spain,Female,36,10,137088.32,1,1,0,196298.74,0
15608507,Odom,584,France,Male,39,7,0.0,2,0,1,116801.12,0
15608508,Voss,738,Germany,Male,36,3,68160.92,1,1,0,29800.28,1
15608509,Osei,606,Germany,Female,46,9,0.0,1,1,0,84838.28,1
15608510,Renner,409,France,Female,34,8,117976.09,1,1,1,45223.05,0
15608511,Schmitt,606,Spain,Male,42,4,0.0,2,1,1,200000.0,0
15608512,Dubois,597,Spain,Female,25,6,0.0,1,0,1,66565.98,1
15608513,Adeyemi,673,Germany,Male,46,6,193318.08,2,1,1,107390.04,0
15608514,Marceau,730,France,Male,33,1,134024.18,3,0,0,160425.64,1
15608515,Odom,669,Spain,Female,29,3,205187.59,1,0,1,49306.3,0
15608516,Weiss,843,Germany,Female,27,2,167591.03,2,1,0,55979.8,0
15608517,Kessler,600,France,Female,26,3,9636.04,2,1,0,167936.2,0
15608518,Girard,459,Spain,Female,34,5,0.0,1,1,1,166124.47,0
15608519,Falk,677,France,Male,54,5,121344.47,3,1,1,42420.8,0
15608520,Laurent,598,Spain,Male,32,9,0.0,4,1,1,39810.08,0
15608521,Okonkwo,546,France,Male,18,0,0.0,1,1,1,130855.27,0
15608522,Petrov,621,Germany,Female,42,9,0.0,4,0,1,130378.79,1
15608523,Abubakar,575,France,Male,27,2,91776.95,4,1,1,65343.02,0
15608524,Petrov,584,France,Female,47,3,147281.95,1,1,1,113955.46,0
15608525,Hallgren,796,Germany,Male,34,1,70389.6,1,1,1,34419.44,0
15608526,Novak,662,Germany,Male,36,0,113412.62,1,1,1,127536.82,0
15608527,Schmitt,625,Spain,Male,51,1,0.0,1,1,0,112200.1,0
15608528,Thibault,803,Spain,Female,45,2,0.0,1,1,0,3240.0,1
15608529,Lindqvist,622,France,Male,26,4,102054.37,1,0,1,77079.03,0
15608530,Sorensen,532,Spain,Female,27,3,170405.17,2,0,1,79838.98,0
15608531,Odom,523,France,Female,20,1,0.0,1,1,1,134231.23,0
15608532,Osei,642,France,Male,65,3,16594.31,2,1,0,38916.87,1
15608533,Nakamura,492,Germany,Female,30,1,12907.1,3,0,1,161832.44,0
15608534,Marceau,537,Spain,Male,50,7,0.0,2,1,1,101215.6,0
15608535,Marchetti,613,France,Male,33,7,196209.53,2,1,0,158380.7,0
15608536,Reyes,759,France,Male,27,0,73862.83,1,0,1,19391.74,0
15608537,Odom,774,Germany,Female,39,7,97601.7,1,1,1,114027.25,0
15608538,Lindqvist,713,France,Female,35,9,0.0,2,1,0,108080.64,0
15608539,Thibault,650,France,Male,47,10,0.0,2,1,0,110013.74,0
15608540,Reyes,595,France,Female,47,0,154850.86,2,0,1,118281.55,0
15608541,Petrov,687,France,Female,32,10,104329.57,1,1,1,114106.5,0
15608542,Fairweather,821,France,Female,24,4,0.0,1,1,1,1000.0,0
15608543,Sorensen,664,Germany,Male,26,9,165048.14,1,1,1,194044.78,0
15608544,Adeyemi,606,France,Female,18,2,29726.47,2,0,0,62171.1,0
15608545,Mendez,635,Spain,Female,36,7,0.0,3,1,1,65669.4,1
15608546,Falk,624,Spain,Male,38,8,0.0,1,0,1,103248.88,0
15608547,Kowalski,703,Spain,Female,27,2,75669.94,2,0,1,127203.63,0
15608548,Whitfield,577,Spain,Male,26,8,144504.39,1,1,1,23925.42,0
15608549,Lindqvist,689,Spain,Female,38,1,0.0,2,1,0,13871.75,0
15608550,Hallgren,705,Spain,Female,32,7,227471.58,1,0,0,184681.15,0
15608551,Osei,683,Spain,Male,36,10,144951.26,1,1,1,79939.07,0
15608552,Schmitt,546,Germany,Male,35,3,82769.49,1,1,0,117026.63,1
15608553,Bergstrom,636,Spain,Female,41,10,0.0,2,0,1,41408.98,0
15608554,Rousseau,599,Germany,Female,33,7,47588.12,1,0,0,192569.85,1
15608555,Duarte,643,France,Female,34,5,38272.83,3,1,0,147832.65,1
15608556,Okafor,586,Spain,Female,19,3,92728.73,1,1,1,67757.91,0
15608557,Kessler,769,Spain,Male,38,6,0.0,1,0,0,188115.46,1
15608558,Hallgren,668,France,Male,39,10,41656.59,1,1,1,138276.35,0
15608559,Odom,495,Germany,Female,37,0,0.0,1,1,1,146651.28,0
15608560,Dubois,522,France,Male,58,9,102715.42,2,1,1,150876.64,0
15608561,Adeyemi,766,France,Female,40,1,0.0,1,0,1,78581.85,0
15608562,Voss,633,Germany,Male,37,9,115651.86,1,0,1,200000.0,1
15608563,Schmitt,613,France,Male,44,6,150722.83,4,1,0,200000.0,1
15608564,Hargrove,758,France,Female,60,9,166883.55,2,1,1,200000.0,0
15608565,Schmitt,635,France,Female,41,1,101272.12,1,0,0,1000.0,0
15608566,Iyer,535,Germany,Female,18,0,137492.24,2,1,0,102192.75,1
15608567,Osei,542,France,Male,43,5,177037.88,1,1,1,120911.98,0
15608568,Bergstrom,710,Spain,Female,30,8,152704.17,1,0,0,81869.76,1
15608569,Osei,845,Germany,Male,19,8,91341.64,3,1,1,100702.42,1
15608570,Aoki,731,Spain,Female,56,8,102245.76,3,1,0,98368.22,0
15608571,Falk,613,Germany,Female,54,8,62674.21,2,0,1,177507.01,0
15608572,Hallgren,628,Germany,Male,29,8,202887.24,2,1,0,169611.92,0
15608573,Reyes,655,France,Female,29,9,0.0,2,0,1,120193.16,0
15608574,Bergstrom,456,Germany,Female,40,1,0.0,1,0,1,125610.4,0
15608575,Nakamura,652,Spain,Male,29,2,70009.21,1,1,1,101887.2,0
15608576,Novak,706,France,Female,37,0,0.0,2,1,0,200000.0,0
15608577,Nakamura,820,France,Male,31,4,0.0,2,1,1,122053.43,0
15608578,Bergstrom,755,Spain,Female,34,2,102450.0,1,1,0,200000.0,1
15608579,Dubois,835,France,Male,24,6,142197.63,2,0,1,156265.06,1
15608580,Kessler,811,Spain,Male,47,6,0.0,1,1,1,134344.96,0
15608581,Hallgren,784,France,Female,51,6,144217.65,2,0,0,13061.37,0
15608582,Iyer,653,Spain,Male,37,7,0.0,1,0,0,171246.08,1
15608583,Renner,683,France,Female,38,10,0.0,2,1,1,1159.48,0
15608584,Adeyemi,490,Germany,Male,45,1,0.0,3,0,0,89438.71,1
15608585,Sorensen,663,France,Male,39,3,104371.38,3,1,0,21847.33,1
15608586,Okafor,704,France,Male,56,4,59114.33,2,1,1,156661.5,0
15608587,Novak,623,France,Male,25,0,145562.46,1,1,1,76926.62,0
15608588,Reyes,502,France,Male,47,9,115512.3,1,1,0,138113.34,1
15608589,Falk,802,Spain,Male,37,4,197583.35,2,1,0,1000.0,0
15608590,Marchetti,689,Spain,Male,27,1,0.0,2,1,0,151998.34,0
15608591,Petrov,815,France,Male,61,5,115641.46,2,0,0,148544.96,1
15608592,Odom,721,Germany,Male,63,2,105840.6,1,0,1,41468.39,0
15608593,Castellano,781,France,Male,36,4,147935.74,1,0,1,69080.98,0
15608594,Fontaine,762,France,Male,43,7,63420.11,2,1,0,177482.55,1
15608595,Renner,585,Germany,Male,34,3,61994.34,1,1,0,116377.84,0
15608596,Dubois,601,Spain,Male,35,9,0.0,1,1,1,149432.01,0
15608597,Weiss,609,Spain,Male,27,2,141238.17,2,0,1,1000.0,0
15608598,Castellano,557,France,Male,25,1,0.0,3,1,1,91015.43,1
15608599,Castellano,819,France,Male,57,4,0.0,1,1,0,159667.71,1
15608600,Okonkwo,654,Spain,Female,38,2,141577.35,3,0,1,58600.15,0
15608601,Abubakar,694,France,Male,39,7,0.0,2,0,0,63233.73,0
15608602,Marceau,522,France,Male,30,5,109123.94,1,1,0,99986.09,1
15608603,Girard,729,Germany,Female,40,1,107935.44,1,0,1,56467.07,0
15608604,Balogh,611,Spain,Male,23,3,150126.55,1,0,0,182516.82,1
15608605,Reyes,771,France,Male,31,9,207780.88,2,1,1,142200.76,0
15608606,Delacroix,584,France,Female,26,9,161400.91,1,1,1,100435.47,0
15608607,Mendez,778,Spain,Female,52,7,172143.37,2,1,0,200000.0,0
15608608,Bergstrom,740,France,Female,22,9,213955.32,1,0,0,94064.81,1
15608609,Thibault,605,France,Female,26,1,0.0,1,1,1,129765.83,0
15608610,Bergstrom,786,France,Female,18,8,0.0,2,0,1,48330.74,0
15608611,Fontaine,760,Spain,Female,29,0,0.0,1,1,1,98821.47,0
15608612,Hargrove,697,Spain,Male,34,6,158959.9,1,1,0,141055.13,0
15608613,Fontaine,555,France,Female,48,0,82046.66,2,1,0,139121.83,0
15608614,Petrov,727,France,Female,36,3,72159.63,1,0,0,49076.52,1
15608615,Iyer,656,Spain,Male,34,0,193652.5,1,1,0,26268.23,1
15608616,Marceau,655,Spain,Male,42,2,0.0,2,1,1,105612.16,0
15608617,Schmitt,657,Spain,Female,34,7,127278.64,3,0,1,123710.42,1
15608618,Marchetti,647,France,Male,63,8,112974.7,1,1,0,1000.0,1
15608619,Nakamura,567,Spain,Female,32,10,187503.84,1,1,0,200000.0,1
15608620,Girard,505,Germany,Male,43,10,160706.01,1,1,1,118928.65,0
15608621,Rousseau,485,Spain,Female,47,1,0.0,1,1,1,1000.0,0
15608622,Osei,679,France,Male,32,10,0.0,1,1,0,125142.71,1
15608623,Fairweather,417,Spain,Female,40,3,120909.83,2,1,1,8234.96,0
15608624,Hallgren,720,France,Male,33,9,155592.08,4,1,0,41819.96,1
15608625,Petrov,699,France,Male,41,9,179810.25,1,0,1,127492.66,0
15608626,Adeyemi,621,France,Male,40,10,173818.55,3,0,0,28390.14,0
15608627,Winters,749,Germany,Male,37,5,25712.72,1,1,0,46075.7,0
15608628,Castellano,625,France,Male,27,8,137683.05,1,0,1,149759.23,0
15608629,Marceau,690,Germany,Female,58,4,185904.78,1,1,1,94325.35,0
15608630,Marceau,462,Spain,Male,44,0,76059.12,1,1,0,74656.42,1
15608631,Aoki,435,Spain,Female,22,5,211462.44,1,1,0,90829.44,1
15608632,Lindqvist,627,France,Female,34,2,0.0,2,1,1,198488.8,0
15608633,Marchetti,691,Spain,Male,22,1,0.0,1,0,1,149126.51,0
15608634,Odom,741,France,Female,46,1,159878.74,2,0,0,21022.21,0
15608635,Petrov,633,France,Female,38,2,0.0,1,0,1,186922.97,0
15608636,Thibault,674,France,Female,39,8,161770.88,2,1,1,76107.56,0
15608637,Kessler,725,France,Female,30,10,0.0,2,1,1,95561.08,1
15608638,Nakamura,638,Spain,Female,35,9,0.0,2,1,0,44621.26,0
15608639,Fontaine,706,France,Female,47,7,0.0,2,1,1,73713.24,0
15608640,Okafor,542,France,Male,49,9,0.0,2,1,1,111611.81,0
15608641,Castellano,491,Germany,Male,47,3,0.0,2,1,1,104525.07,0
15608642,Weiss,599,France,Female,23,9,0.0,2,0,0,199695.12,0
15608643,Nakamura,724,France,Male,37,10,162451.37,2,0,1,34981.81,0
15608644,Marchetti,582,France,Female,41,1,85118.61,1,1,1,91712.69,0
15608645,Mendez,712,France,Male,31,4,0.0,2,0,0,1000.0,0
15608646,Osei,551,Spain,Male,22,3,0.0,2,0,1,67274.4,0
15608647,Aoki,594,France,Female,25,1,0.0,2,1,0,159944.69,0
15608648,Marchetti,673,France,Male,54,1,94823.52,2,1,0,186847.37,1
15608649,Reyes,586,Spain,Male,26,10,112697.02,1,1,1,191677.03,0
15608650,Kowalski,602,France,Female,39,1,0.0,1,0,1,78214.33,0
15608651,Falk,400,Germany,Female,37,7,0.0,1,1,1,82206.69,0
15608652,Aoki,731,Germany,Female,37,9,0.0,2,1,0,44397.21,0
15608653,Okonkwo,639,France,Male,35,8,59525.75,1,1,1,88873.88,1
15608654,Nakamura,559,France,Female,47,4,0.0,2,1,1,167885.71,0
15608655,Laurent,826,France,Female,39,0,116047.94,2,0,0,147919.81,1
15608656,Kessler,574,France,Female,32,4,0.0,2,1,0,70844.91,0
15608657,Petrov,601,France,Male,39,3,132465.12,1,1,1,81392.21,1
15608658,Okafor,558,Spain,Male,25,9,177224.94,2,1,0,83489.64,1
15608659,Castellano,756,France,Male,43,10,0.0,2,1,0,68594.52,0
15608660,Voss,788,France,Female,32,2,0.0,2,0,1,113420.16,0
15608661,Lindqvist,778,France,Male,32,1,167705.03,2,1,1,142578.8,0
15608662,Girard,777,Germany,Male,44,9,116597.14,1,1,0,200000.0,0
15608663,Thibault,593,Germany,Female,34,9,162945.53,1,0,0,100690.19,1
15608664,Whitfield,811,France,Male,35,10,0.0,2,0,1,139988.28,0
